Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4624853453,CCV1637,NY,PAS,10/11/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1151A,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7418398645,GPP2459,NY,PAS,12/31/2016,21,4DSD,HONDA,T,50770,70520,12550,20180505,0043,43,43,362266,T201,F,0843A,,BX,F,1,Metropolitan Oval,,0,408,d1,,Y,0830A,0900A,BK,,2014,,0,05 2,21-No Parking (street clean),,,
7598863581,EAZ8495,NY,PAS,08/25/2016,20,SUBN,HONDA,T,29690,36150,36170,20170726,0028,28,28,331825,T108,G,0230P,,NY,F,475,Riverside Dr,,0,408,d,,YYYYY,0800A,0600P,BK,,2005,,0,10 8,20A-No Parking (Non-COM),,,
1414765447,77716JW,NY,COM,09/13/2016,48,VAN,FORD,P,68020,25860,25890,20170531,0040,40,40,952829,0040,0000,0200P,,BX,F,2616,3RD AVE,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2007,-,0,,,,,
8498152215,PAL5229,MN,PAS,03/24/2017,14,REFG,FRUEH,T,17810,0,0,20180288,0014,14,14,356309,T506,B,0813A,,NY,I,S,E 41st St,15ft E/of Park Ave,0,408,c,,YYYYYYY,,,WHITE,,0,,0,130,14-No Standing,,,
7498997230,42611ME,NY,COM,08/05/2016,38,VAN,FORD,T,10110,17590,17610,20180531,0014,14,14,359574,T102,J,1121A,,NY,O,561,2nd Ave,,0,408,h1,,Y,0900A,1000P,WHITE,,2014,,0,27 6,38-Failure to Display Muni Rec,,,
8503904834,53728MC,NY,COM,02/27/2017,21,VAN,FORD,T,33990,10410,10510,20180731,0006,6,6,356301,T105,J,0926A,,NY,F,19,W 11th St,,0,408,d1,,Y  Y,0900A,1030A,BL,,2012,,0,003,21-No Parking (street clean),,,
7496837726,DNM1094,NY,PAS,03/07/2017,50,SUBN,NISSA,T,0,0,0,20180308,109,109,109,345532,T740,F,0141P,,Q,I,E,149th St,0ft S/of 38th Ave,0,408,e5,,,,,WH,,2015,,0,01,50-Crosswalk,,,
7661047482,95416MD,NY,COM,12/28/2016,46,VAN,FRUEH,T,10210,19370,19390,88888888,0025,25,25,356549,T103,J,0214P,,NY,F,2236,3rd Ave,,0,408,F1,,,,,BROWN,,0,,0,24 7,46B-Double Parking (Com-100Ft),,,
8496959569,021P21,MD,PAS,06/12/2017,79,BUS,VANHO,T,34910,10410,10510,20170788,0018,18,18,363476,MTTF,H,0530P,,NY,F,35,W 57th St,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,22,79-Bus Layover (No Pass),,,
8297054718,KGY7698,PA,PAS,01/04/2017,46,SUBN,BMW,T,32690,37690,23490,20170088,0034,34,34,357736,T103,L,0322P,,NY,F,145,Vermilyea Ave,,0,408,f1,,,,,SILVE,,0,,0,O 77,46A-Double Parking (Non-COM),,,
7878301463,AE20812,CT,CMB,07/14/2016,37,DELV,ISUZU,T,17430,27800,24890,88880088,0013,13,13,363931,T102,X,0456P,0330P,NY,F,102,E 22nd St,,20160714,408,h1,,Y,0800A,0700P,WHITE,,0,145-3025,0,18 6,37-Expired Muni Meter,,,
4627256292,HHS1323,NY,PAS,11/22/2016,36,SUBN,PONTI,V,0,0,0,0,,0,0,0,,,0212P,,BK,,,SB PENNSYLVANIA AVE,@ SCHROEDERS AVE,0,1180,B,T,,,,BL,,1995,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7076233629,2507720,ID,PAS,09/09/2016,46,DELV,FRUEH,T,10210,19290,19310,88880088,0023,23,23,363994,T103,S,0444P,1200P,NY,O,2151,3rd Ave,,20160909,408,F1,,,,,WHITE,,0,,0,26 7,46B-Double Parking (Com-100Ft),,,
1418812298,X98FLB,NJ,PAS,01/16/2017,40,SDN,PORSC,P,36530,24690,10610,20170601,0032,32,32,958652,0032,0000,1218A,,,F,131,W 138,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
5096606909,HCG7127,NY,PAS,05/25/2017,7,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0331P,,ST,,,CLOVE RD (S/B) @ CHE,SHIRE PL,0,1111,D,T,,,,WH,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
8483857807,69651MB,NY,COM,01/27/2017,47,REFG,INTER,T,10010,17390,17410,20171031,0013,13,13,363947,T102,I,0319P,,NY,F,349,1st Ave,,0,408,l2,,Y,0700A,0700P,WH,,2013,,0,E,47-Double PKG-Midtown,,,
4006917960,HHS3700,NY,PAS,01/25/2017,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0928A,,BK,,,NB ROGERS AVE @ MONT,GOMERY ST,0,1111,C,T,,,,GY,,2001,,0,,BUS LANE VIOLATION,,,
8519926952,HGX7743,NY,PAS,04/30/2017,19,4DSD,FORD,T,25390,19070,19090,20180616,0023,23,23,354098,T103,M,0517P,,NY,F,1565,Madison Ave,,0,408,c3,,YYYYYYY,,,RD,,2014,,0,CC2,19-No Stand (bus stop),,,
8065566741,96398MB,NY,COM,11/01/2016,46,VAN,CHEVR,T,25390,18770,18790,88888888,0019,19,19,356258,T103,F,0413P,,NY,F,1246,Madison Ave,,0,408,F1,,,,,WHITE,,2011,,0,CC1,46B-Double Parking (Com-100Ft),,,
8460520470,GYJ2330,NY,PAS,01/21/2017,38,4DSD,LEXUS,T,15290,0,0,20170629,112,112,112,357319,T402,G,0504P,,Q,I,E,72nd Rd,40ft S/of Queens Blv,0,408,h1,,Y,0900A,0700P,BK,,2011,,0,09,38-Failure to Display Muni Rec,,,
8129116303,T634567C,NY,OMT,01/24/2017,20,4DSD,TOYOT,T,61490,0,0,20170531,0040,40,40,361794,T201,R,0609P,,BX,I,E,River Ave,200ft S/of E 151st S,0,408,d,,YYYYYYY,,,GREY,,2012,,0,V,20A-No Parking (Non-COM),,,
8511763235,HBE5231,NY,PAS,04/17/2017,40,4DSD,CHEVR,T,36750,0,0,20170827,0030,30,30,346020,T103,AA,0556A,,NY,I,N,W 149th St,40ft E/of Convent Av,0,408,e2,,YYYYYYY,,,WH,,1999,,6,CC4,40-Fire Hydrant,,,
8539290170,EHC9071,NC,PAS,06/22/2017,21,4DSD,VOLKS,T,63630,74130,63230,20171288,0094,94,94,357052,T301,M,0816A,,K,F,213,Nassau Ave,,0,408,d1,,Y  Y,0800A,0930A,RED,,0,,0,D,21-No Parking (street clean),,,
4633210490,ECD9455,NY,PAS,05/01/2017,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0134P,,BX,,,WB E 135TH ST @ ALEX,ANDER AVE,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5092427954,GZZ2911,NY,PAS,07/06/2016,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0921P,,BK,,,ATLANTIC AVE (E/B) @,KINGSTON AVE,0,1111,D,T,,,,BK,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
4626833755,GHS8824,NY,PAS,11/16/2016,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0911A,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,GY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8311024492,HFE5136,NY,PAS,07/19/2016,70,4DSD,FORD,T,80330,73690,67030,88888888,0077,77,77,358114,T301,B,0950A,,K,F,794,St Johns Pl,,0,408,j3,,,,,RED,,0,,0,09 3,70-Reg. Sticker Missing (NYS),,,
8335054459,GSN4693,NY,PAS,12/19/2016,38,4DSD,HONDA,T,19270,10210,10110,20180801,0025,25,25,362630,T103,M,0149P,,NY,F,209,E 116th St,,0,408,h1,,Y,0830A,0700P,TN,,2013,,0,CC1,38-Failure to Display Muni Rec,,,
8473585847,4CE364,MA,PAS,02/15/2017,46,4DSD,CHRYS,T,47020,74690,76650,20170088,0046,46,46,361794,T201,R,0121P,,BX,F,2300,Loring Pl,,0,408,f1,,,,,GREY,,0,,0,Z1,46A-Double Parking (Non-COM),,,
5094757490,HJJ4893,NY,PAS,12/18/2016,7,4DSD,TOYOT,V,0,15510,0,0,,0,0,0,,,0731P,,BK,,,HAMILTON AVE (N/B) @,CLINTON ST,0,1111,D,T,,,,GY,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
7031124487,8E56J,NY,OMT,11/17/2016,68,TAXI,FORD,T,87330,72730,69330,20170531,0077,77,77,363499,T301,P,0229P,,K,O,661,Vanderbilt Ave,,0,408,a1,,,,,YW,,2011,,0,19 3,68-Not Pkg. Comp. w Psted Sign,,,
8530476207,GLC7071,NY,PAS,06/05/2017,37,SUBN,TOYOT,T,27360,52120,21820,20180113,0052,52,52,361339,T201,F,1256P,1249P,BX,F,55,E 190th St,,0,408,h1,,Y,0830A,0700P,GY,,2006,201-3030,0,24,37-Expired Muni Meter,,,
8523222121,923206N,NJ,PAS,04/29/2017,14,4DSD,HONDA,T,29020,40404,40404,88880088,0052,52,52,358632,T201,O,0444A,,BX,F,395,E Kingsbridge Rd,,0,408,c,,YYYYYYY,1000P,0500A,OTHER,,0,,0,C,14-No Standing,,,
1414754279,EVW5469,NY,PAS,11/15/2016,98,SUBN,TOYOT,P,0,0,0,20171120,0043,43,43,922494,0043,0000,0145A,,BX,F,2014,CLCERO AVE,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
8295047577,DEH6283,NY,PAS,01/25/2017,20,4DSD,NISSA,T,55330,36380,23330,20170324,0067,67,67,330061,T302,U,0109P,,K,O,440,Lenox Rd,,0,408,d,,YYYYYYY,,,GY,,2016,,0,L,20A-No Parking (Non-COM),,,
8549353176,HCW4088,NY,PAS,04/20/2017,21,SUBN,SUBAR,T,88830,35630,35680,20180205,0061,61,61,361904,T302,J,0959A,,K,O,1824,Voorhies Ave,,0,408,d1,,Y,0930A,1100A,WH,,2005,,0,N,21-No Parking (street clean),,,
7298317970,ZV4494,VA,PAS,11/25/2016,38,SUBN,CHRYS,T,31190,97530,37330,20160088,0033,33,33,355162,T103,H,1052A,,NY,F,1370,St Nicholas Ave,,0,408,h1,,Y,0800A,0700P,WHITE,,0,,0,16 7,38-Failure to Display Muni Rec,,,
8245090426,L29CDV,NJ,PAS,11/26/2016,20,4DSD,HONDA,T,15350,27050,32940,88888888,0001,1,1,357360,T105,E,1231P,,NY,F,136,Church St,,0,408,d,,Y,0800A,0600P,WHITE,,0,,0,054,20A-No Parking (Non-COM),,,
8510074215,2028692,IN,PAS,04/17/2017,84,REFG,FRUEH,T,13015,21090,30640,20170088,0001,1,1,359606,T101,N,1238P,,NY,O,150,Beekman St,,0,408,k7,,YYYYYYY,,,BLACK,,0,,0,95,84-Platform lifts in low posit,,,
7966298395,61354MC,NY,COM,09/21/2016,16,VAN,FORD,T,32900,0,0,20161130,0001,1,1,362272,T105,E,0304P,0218P,NY,I,N,Walker St,15ft W/of Church St,20160921,408,k2,,YYYYY,0700A,0400P,WH,,2013,,0,073,16-No Std (Com Veh) Com Plate,,,
4624282700,GVH6880,NY,PAS,09/28/2016,36,4DSD,KIA,V,0,0,0,0,,0,0,0,,,1256P,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8182071150,HLC3613,NY,PAS,02/06/2017,40,SUBN,BMW,T,10780,0,0,20181003,0062,62,62,359288,T302,E,0113P,,K,I,N,84th St,5ft E/of 20th Ave,0,408,e2,,YYYYYYY,,,WH,,2006,,4,40,40-Fire Hydrant,,,
8519775184,AS222F,NJ,PAS,06/14/2017,19,DELV,MACK,T,13610,35830,35850,20170088,0024,24,24,363927,T103,C,1216P,,NY,F,2704,Broadway,,0,408,c3,,YYYYYYY,,,OTHER,,0,,0,C,19-No Stand (bus stop),,,
4623424844,FBE3166,NY,PAS,09/15/2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1123A,,QN,,,NB UTOPIA PKWY @ 17T,H AVE,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8513822644,LDRC109,NJ,PAS,04/07/2017,14,4DSD,LEXUS,T,37490,40404,40404,88880088,0034,34,34,355134,T103,B,0453P,,NY,F,66,W 187th St,,0,408,c,,YYYYYYY,,,BLUE,,0,,0,CCC,14-No Standing,,,
8163052296,EXX1582,NY,PAS,08/02/2016,38,4DSD,INFIN,T,83630,53730,91080,20180208,0060,60,60,355553,T802,A,1039P,,K,F,1045,Surf Ave,,0,408,h1,,Y,0800A,1200A,BK,,2015,,0,A 31,38-Failure to Display Muni Rec,,,
5093706723,GRD4906,NY,PAS,09/30/2016,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1105A,,MN,,,2ND AVE (S/B) @ 26TH,ST,0,1111,D,T,,,,RD,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
1419245089,7HHW60,MA,999,05/01/2017,21,SDN,MAZDA,S,73690,48230,93830,0,0071,71,0,537860,KN09,0000,0738A,,K,F,582,ROGERS AVE,,0,408,D1,,YBYYBBB,0730A,0800A,WHITE,0,0,-,0,,,,,
8515501843,20049MH,NY,COM,02/17/2017,69,VAN,FORD,T,10110,18270,18290,20170831,0019,19,19,338894,T103,E,1134A,,NY,F,1226,2nd Ave,,0,408,h1,,YYYYY,1000A,0200P,WHITE,,2015,,0,35,69-Failure to Disp Muni Recpt,,,
8481166807,63452JM,NY,COM,04/18/2017,69,VAN,INTER,T,34370,10410,13610,88880088,0014,14,14,364908,T102,N,0155P,,NY,O,11,W 30th St,,0,408,h1,,YYYYY,0900A,0600P,BROWN,,1995,,0,02,69-Failure to Disp Muni Recpt,,,
8512313183,31867JA,NY,COM,05/03/2017,46,VAN,FORD,T,18630,10410,25390,20180630,0019,19,19,358927,T103,K,1136A,,NY,F,24,E 82nd St,,0,408,F1,,YYYYYYY,,,BLUE,,2011,,0,C,46B-Double Parking (Com-100Ft),,,
7819838577,S35BLR,NJ,PAS,11/19/2016,14,4DSD,TOYOT,T,34510,10810,10910,88888888,0014,14,14,333201,T501,X,1009A,,NY,O,326,W 37th St,,0,408,c,,YYYYYYY,,,TAN,,0,,0,01 6,14-No Standing,,,
8143058852,608WZB,FL,PAS,10/18/2016,40,4DSD,TOYOT,T,52920,53520,14420,20161288,0049,49,49,349900,T202,O,0639A,,BX,F,2015,Muliner Ave,,0,408,e2,,YYYYYYY,,,GREY,,0,,0,H 22,40-Fire Hydrant,,,
8422553715,Y615TX,NY,PAS,02/19/2017,70,SUBN,TOYOT,T,24890,18970,18990,20170211,0023,23,23,355417,T103,H,1219P,,NY,F,1569,Lexington Ave,,0,408,j3,,YYYYYYY,,,WH,,1996,,0,34,70A-Reg. Sticker Expired (NYS),,,
8300063389,DPS8996,NY,PAS,11/19/2016,20,4DSD,INFIN,T,35630,54050,73030,20180430,0061,61,61,333042,T302,M,0112P,,K,O,1660,E 18th St,,0,408,d,,Y,0800A,0700P,GY,,2013,,0,03 3,20A-No Parking (Non-COM),,,
8515071952,HME1718,NY,PAS,06/08/2017,21,2DSD,BMW,T,36010,10410,24690,20181104,0028,28,28,349570,T103,AA,1150A,,NY,F,41,W 112th St,,0,408,d1,,Y  Y,1130A,0100P,WH,,2011,,0,L,21-No Parking (street clean),,,
8055540639,FHP1835,NY,PAS,07/15/2016,21,2DSD,ME/BE,T,10010,18870,18890,20170119,0019,19,19,353192,T103,A,0848A,,NY,O,1843,1st Ave,,0,408,d1,,YY YY,0830A,0900A,WH,,2007,,0,B 77,21-No Parking (street clean),,,
8467027368,EDY9004,NY,PAS,12/09/2016,71,4DSD,ME/BE,T,46490,46190,13490,20180317,104,104,104,353451,T402,E,0204P,,Q,F,61-06,Gates Ave,,0,408,j6,,YYYYYYY,,,BK,,2002,,0,25 4,71A-Insp Sticker Expired (NYS),,,
8508614664,48799MC,NY,COM,04/19/2017,37,VAN,CHEVR,T,33930,25190,10510,20180731,0006,6,6,364907,T101,F,0410P,0333P,NY,O,60,W 8th St,,0,408,h1,,Y,0800A,1100P,WH,,2012,114-3016,0,53,37-Expired Muni Meter,,,
1418082910,HKP7879,NY,PAS,01/27/2017,98,SDN,HYUND,P,10180,63530,28230,20180811,0068,68,68,956143,0068,0000,0855P,,K,F,87,72ND STREET,,0,408,K6,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1417691578,FML2920,NY,PAS,02/15/2017,98,SDN,NISSA,P,17990,19990,64890,20170701,106,106,106,958728,0106,0000,0931A,,Q,F,107-28,88 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
7497449771,GJM1547,NY,PAS,09/21/2016,50,SUBN,FORD,T,0,0,0,20170804,0066,66,66,363034,T302,P,0522P,,K,I,N,New Utrecht Ave,0ft E/of 52nd St,0,408,e5,,,,,BL,,2016,,0,38 3,50-Crosswalk,,,
1420421463,HGU9566,NY,PAS,02/08/2017,14,SUBN,ROVER,P,20890,23190,21790,20180615,0001,1,1,947312,0001,0000,0305A,,NY,F,187,FRANKLIN ST,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2016,-,0,,,,,
4634060681,24393JZ,NY,COM,05/18/2017,36,UTIL,FORD,V,0,0,0,0,,0,0,0,,,0145P,,BK,,,EB ATLANTIC AVE @ ES,SEX ST,0,1180,B,T,,,,WH,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7040239437,97874MD,NY,COM,01/19/2017,38,VAN,CHEVR,T,31950,23230,44930,88888888,0090,90,90,361813,T301,S,1028A,,K,F,7,Debevoise St,,0,408,h1,,Y,0800A,0700P,WHITE,,2008,,0,15,38-Failure to Display Muni Rec,,,
7385919509,EXS9044,NY,PAS,08/19/2016,20,4DSD,NISSA,T,26280,50320,31120,20170210,0040,40,40,361794,T201,R,0240P,,BX,F,409-411,E 154th St,,0,408,d,,Y,0800A,0700P,WH,,2006,,0,V 21,20A-No Parking (Non-COM),,,
7487985878,GMU1638,NY,PAS,09/13/2016,72,SUBN,DODGE,T,60810,40890,53790,20180402,106,106,106,362522,T402,E,0321P,,Q,F,9433,Rockaway Blvd,,0,408,j7,,,,,WH,,2002,,0,37 4,72-Insp Stkr Mutilated,,,
4625730466,892YKA,CT,PAS,10/25/2016,36,4D,ACURA,V,0,0,0,0,,0,0,0,,,0848A,,BX,,,EB E GUN HILL RD @ B,ARNES AVE,0,1180,B,T,,,,GRY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8326553943,EVB6262,NY,PAS,01/11/2017,71,4DSD,NISSA,T,93530,65630,43630,20170914,0083,83,83,364895,T301,S,0228P,,K,F,26,Wilson Ave,,0,408,j6,,YYYYYYY,,,GY,,2009,,0,11,71A-Insp Sticker Expired (NYS),,,
8112024492,K059859,TX,PAS,09/06/2016,69,DELV,INTER,T,17810,24890,10210,20160088,0017,17,17,361040,T106,N,0114P,,NY,F,133,E 41st St,,0,408,h1,,Y,0700A,0700P,WHITE,,0,,0,110,69-Failure to Disp Muni Recpt,,,
8200064293,2201680,IN,PAS,04/12/2017,14,DELV,FRUEH,T,65490,9540,29290,20170088,109,109,109,361854,T401,C,0103P,,Q,O,41-03,Union St,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,01,14-No Standing,,,
1414840111,GVZ6119,NY,PAS,08/29/2016,50,SUBN,ROVER,P,26610,64720,36620,20170210,0044,44,44,905260,0044,0000,1142A,,BX,O,245,E 165 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BL,0,2015,-,0,,,,,
8481471884,86443MB,NY,COM,05/19/2017,69,VAN,CHEVR,T,34550,10610,10810,88880088,0014,14,14,361325,T106,G,0231P,,NY,F,234,W 39th St,,0,408,h1,,YYYYY,0600A,0700P,WHITE,,2011,,0,99,69-Failure to Disp Muni Recpt,,,
1414947276,568078SD,IL,PAS,10/16/2016,78,TR,FRL,P,47390,40404,40404,0,112,112,112,956074,0112,0000,1038P,1030P,Q,F,6700,GRAND CENTRAL PKWY,,20161016,408,K6,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1417394845,HJV4425,NY,PAS,01/17/2017,21,SUBN,DODGE,S,72720,26370,26400,20180915,0044,44,0,890813,BX04,0000,0808A,,BX,O,811,WALTON AVE,,0,408,D1,,BYBBBBB,0800A,0930A,BLACK,0,1999,-,0,,,,,
7010346859,17173JW,NY,COM,01/20/2017,16,VAN,FORD,T,35190,0,0,20170930,0020,20,20,356259,T103,M,0226P,0138P,NY,I,S,W 71st St,20ft E/of Riverside,0,408,k2,,YYYYY,0800A,0600P,WH,,2007,,0,C,16-No Std (Com Veh) Com Plate,,,
7878318608,99089MC,NY,COM,10/20/2016,47,VAN,FRUEH,T,34550,10510,13610,88888888,0014,14,14,351207,Manh,M,0337P,,NY,F,118,W 39th St,,0,408,l2,,Y,0700A,0700P,WHITE,,1999,,0,90 6,47-Double PKG-Midtown,,,
5095254876,EVW9554,NY,PAS,02/06/2017,7,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,1238P,,QN,,,BEACH CHANNEL DR (W/,B) @ B 140TH ST,0,1111,D,T,,,,RD,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
4635307633,HGM9594,NY,PAS,06/20/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0819A,,QN,,,NB UTOPIA PKWY @ 17T,H AVE,0,1180,B,T,,,,BL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8476650929,XCVX15,NJ,PAS,12/12/2016,48,DELV,FRUEH,T,34870,10410,10510,19880088,0018,18,18,362166,T106,B,1050A,,NY,F,44,W 55th St,,0,408,e9,,YYYYYYY,,,WHITE,,0,,0,05 6,48-Bike Lane,,,
1421940541,52037JY,NY,COM,05/08/2017,18,DELV,FRUEH,P,17670,24890,10210,0,0017,17,406,926149,0406,0000,0102P,,NY,O,155,E 34 ST,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
8490204342,HME6135,NY,PAS,12/13/2016,75,4DSD,HONDA,T,67730,14230,14280,20161211,0070,70,70,362559,T302,J,0215P,,K,F,1338,Ocean Pky,,0,408,j5,,,,,RED,,2016,,0,R 32,75-No Match-Plate/Reg. Sticker,,,
1400902174,HJP6778,NY,PAS,02/06/2017,21,SUBN,DODGE,S,31640,40404,40404,20180304,100,100,0,588122,QE18,0000,1137A,,Q,O,6200,BEACH 62ND ST,,0,408,D1,,YBBBBBB,1130A,0100P,BLACK,0,2018,-,0,,,,,
8270064099,FLW4725,NY,PAS,08/17/2016,46,4DSD,ME/BE,T,22680,22480,22530,20170526,0061,61,61,352979,T302,Y,0207P,,K,F,1081,Brighton Beach Ave,,0,408,f1,,,,,BL,,2015,,0,N 32,46A-Double Parking (Non-COM),,,
7068231019,PF838V,FL,PAS,08/12/2016,14,4DSD,SCION,T,19840,0,0,20160088,115,115,115,354032,T803,BB,1049P,,Q,I,W,105th St,5ft S/of 34th Ave,0,408,c,,YYYYYYY,,,SILVE,,0,,0,P 42,14-No Standing,,,
4627384749,DUC8659,NY,PAS,11/23/2016,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0547P,,QN,,,EB ATLANTIC AVE @ 85,TH ST,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4006391808,FJF8313,NY,PAS,09/19/2016,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0125P,,QN,,,NB MAIN ST @ FRANKLI,N AVE,0,1111,C,T,,,,GY,,2011,,0,,BUS LANE VIOLATION,,,
8324512196,U96FEJ,NJ,PAS,08/31/2016,40,4DSD,HONDA,T,37050,31190,13610,88888888,0033,33,33,355180,T103,A,0652A,,NY,O,562,W 164th St,,0,408,e2,,YYYYYYY,,,SILVE,,0,,6,CCC,40-Fire Hydrant,,,
8532203619,HFS7726,NY,PAS,04/04/2017,38,SUBN,FORD,T,10410,19450,19470,20180419,0020,20,20,365352,T103,GG,0140P,,NY,F,2037,5th Ave,,0,408,h1,,Y,0900A,0700P,WH,,2003,,0,01,38-Failure to Display Muni Rec,,,
5093813059,53900MD,NY,COM,10/08/2016,7,VAN,FORD,V,0,0,0,0,,0,0,0,,,1213P,,BK,,,CONEY ISLAND AVE (S/,B) @ DORCHESTER RD,0,1111,D,T,,,,WH,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
4626317935,EAA4767,NY,PAS,11/02/2016,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0306P,,BK,,,EB LINDEN BLVD @ VER,MONT ST,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8506963163,AH43098,AZ,PAS,06/20/2017,21,PICK,GMC,T,13210,33390,11115,20170088,0006,6,6,344767,T101,A,1145A,,NY,O,68,Bethune St,,0,408,d1,,Y  Y,1100A,1230A,WHITE,,0,,0,21,21-No Parking (street clean),,,
4634275168,FYR7027,NY,PAS,05/24/2017,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0923A,,QN,,,SB MAIN ST 82 DR - Q,UEENS BV,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7405996528,GZM2949,NY,PAS,08/06/2016,71,4DSD,MAZDA,T,79150,30120,58820,20170628,0045,45,45,352973,T801,B,0156A,,BX,O,2910,Zulette Ave,,0,408,j6,,YYYYYYY,,,SILVE,,2013,,0,A 21,71A-Insp Sticker Expired (NYS),,,
4628860567,T677744C,NY,OMT,12/21/2016,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0133P,,BX,,,SB UNIVERSITY AVE @,W BURNSIDE AVE,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8257061890,HLE8514,NY,OMS,01/04/2017,38,SUBN,BUICK,T,51090,18090,18240,20170930,102,102,102,363043,T402,F,0525P,,Q,F,89-07,Jamaica Ave,,0,408,h1,,Y,0900A,0700P,BK,,2017,,0,32 4,38-Failure to Display Muni Rec,,,
7602455526,T723034C,NY,OMT,05/18/2017,40,SUBN,CADIL,T,28290,15620,57320,20180131,0047,47,47,345274,T720,A,0822A,,BX,F,941,E 222nd St,,0,408,e2,,YYYYYYY,,,BK,,2011,,0,B,40-Fire Hydrant,,,
8066516125,46172MH,NY,COM,08/11/2016,14,DELV,MI/F,T,18110,10210,10110,20180228,0017,17,17,346346,T503,D1,0118P,,NY,F,240,E 56th St,,0,408,c,,YYYYYYY,,,WH,,1994,,0,CC1,14-No Standing,,,
8471809412,HEJ9454,NY,PAS,11/02/2016,37,SUBN,CHRYS,T,6480,8780,8830,20180114,0066,66,66,341963,T302,E,0116P,0103P,K,F,4406,14th Ave,,0,408,h1,,YYYYY,0830A,0700P,GY,,2016,311-3082,0,01 3,37-Expired Muni Meter,,,
